nu_cm^-1,lambda_nm,k_cm^-1,sigma_cm2_per_molecule
10610.729545,942.4422663484257,3.9361269778874873e-23,1.544643266046054e-42
10610.719545,942.4431545466882,3.936042812161495e-23,1.5446102371263532e-42
10610.709545,942.4440427466249,3.935958644547508e-23,1.5445772074657515e-42
10610.699545,942.4449309482357,3.9358744750438405e-23,1.544544177063588e-42
10610.689545,942.4458191515206,3.935790303648602e-23,1.5445111459191205e-42
10610.679544999999,942.4467073564798,3.935706130360074e-23,1.5444781140316745e-42
10610.669544999999,942.447595563113,3.935621955176425e-23,1.544445081400532e-42
10610.659544999999,942.4484837714206,3.9355377780958943e-23,1.544412048025001e-42
10610.649545,942.4493719814021,3.9354535991166554e-23,1.5443790139043656e-42
10610.639545,942.4502601930579,3.935369418236916e-23,1.5443459790379222e-42
10610.629545,942.451148406388,3.935285235454895e-23,1.5443129434249716e-42
10610.619545,942.4520366213923,3.9352010507687354e-23,1.5442799070647853e-42
10610.609545,942.4529248380707,3.935116864176719e-23,1.544246869956689e-42
10610.599545,942.4538130564233,3.9350326756769243e-23,1.5442138320999286e-42
10610.589544999999,942.4547012764502,3.934948485267625e-23,1.5441807934938265e-42
10610.579544999999,942.4555894981513,3.934864292946993e-23,1.5441477541376655e-42
10610.569545,942.4564777215264,3.9347800987131836e-23,1.5441147140307218e-42
10610.559545,942.457365946576,3.9346959025644344e-23,1.5440816731723035e-42
10610.549545,942.4582541732998,3.934611704498845e-23,1.544048631561665e-42
10610.539545,942.4591424016977,3.9345275045146485e-23,1.544015589198113e-42
10610.529545,942.46003063177,3.9344433026100137e-23,1.5439825460809288e-42
10610.519545,942.4609188635164,3.9343590987831194e-23,1.5439495022093977e-42
10610.509544999999,942.4618070969372,3.934274893032081e-23,1.54391645758278e-42
10610.499544999999,942.4626953320322,3.9341906853551385e-23,1.5438834122003855e-42
10610.489544999999,942.4635835688015,3.9341064757504314e-23,1.5438503660614834e-42
10610.479545,942.4644718072448,3.934022264216114e-23,1.5438173191653497e-42
10610.469545,942.4653600473625,3.9339380507503493e-23,1.5437842715112637e-42
10610.459545,942.4662482891546,3.933853835351294e-23,1.543751223098502e-42
10610.449545,942.4671365326209,3.933769618017116e-23,1.5437181739263453e-42
10610.439545,942.4680247777616,3.933685398745949e-23,1.5436851239940617e-42
10610.429544999999,942.4689130245764,3.9336011775359737e-23,1.5436520733009368e-42
10610.419544999999,942.4698012730656,3.933516954385321e-23,1.5436190218462375e-42
10610.409544999999,942.4706895232291,3.933432729292131e-23,1.5435859696292335e-42
10610.399545,942.4715777750667,3.9333485022545667e-23,1.543552916649204e-42
10610.389545,942.4724660285788,3.933264273270746e-23,1.5435198629054112e-42
10610.379545,942.4733542837652,3.933180042338835e-23,1.543486808397134e-42
10610.369545,942.4742425406259,3.933095809456967e-23,1.5434537531236412e-42
10610.359545,942.475130799161,3.933011574623277e-23,1.5434206970842003e-42
10610.349545,942.4760190593703,3.932927337835871e-23,1.5433876402780682e-42
10610.339544999999,942.476907321254,3.9328430990928925e-23,1.543354582704516e-42
10610.329544999999,942.477795584812,3.932758858392494e-23,1.5433215243628192e-42
10610.319545,942.4786838500441,3.9326746157327996e-23,1.543288465252241e-42
10610.309545,942.4795721169509,3.932590371111892e-23,1.5432554053720298e-42
10610.299545,942.480460385532,3.9325061245279306e-23,1.5432223447214627e-42
10610.289545,942.4813486557873,3.9324218759790204e-23,1.5431892832997964e-42
10610.279545,942.4822369277172,3.932337625463272e-23,1.543156221106289e-42
10610.269545,942.4831252013213,3.932253372978804e-23,1.5431231581402027e-42
10610.259544999999,942.4840134765998,3.932169118523742e-23,1.543090094400802e-42
10610.249544999999,942.4849017535525,3.9320848620961834e-23,1.5430570298873398e-42
10610.239544999999,942.4857900321798,3.932000603694246e-23,1.5430239645990776e-42
10610.229545,942.4866783124813,3.93191634331604e-23,1.542990898535274e-42
10610.219545,942.4875665944573,3.931832080959643e-23,1.5429578316951742e-42
10610.209545,942.4884548781077,3.93174781662315e-23,1.5429247640780308e-42
10610.199545,942.4893431634325,3.931663550304692e-23,1.542891695683111e-42
10610.189545,942.4902314504317,3.9315792820023275e-23,1.5428586265096518e-42
10610.179544999999,942.4911197391053,3.9314950117141875e-23,1.5428255565569203e-42
10610.169544999999,942.4920080294534,3.9314107394383635e-23,1.542792485824168e-42
10610.159544999999,942.4928963214758,3.9313264651729136e-23,1.542759414310632e-42
10610.149545,942.4937846151724,3.9312421889159577e-23,1.542726342015575e-42
10610.139545,942.4946729105437,3.9311579106655526e-23,1.5426932689382343e-42
10610.129545,942.4955612075894,3.9310736304197794e-23,1.542660195077857e-42
10610.119545,942.4964495063095,3.930989348176748e-23,1.542627120433701e-42
10610.109545,942.4973378067041,3.9309050639344977e-23,1.5425940450049973e-42
10610.099545,942.4982261087731,3.9308207776911236e-23,1.5425609687909985e-42
10610.089544999999,942.4991144125166,3.930736489444694e-23,1.542527891790946e-42
10610.079544999999,942.5000027179345,3.9306521991932806e-23,1.5424948140040832e-42
10610.069545,942.5008910250267,3.9305679069349707e-23,1.5424617354296597e-42
10610.059545,942.5017793337936,3.9304836126677927e-23,1.542428656066902e-42
10610.049545,942.5026676442349,3.930399316389859e-23,1.542395575915069e-42
10610.039545,942.5035559563506,3.930315018099169e-23,1.5423624949733752e-42
10610.029545,942.5044442701409,3.9302307177938194e-23,1.5423294132410745e-42
10610.019545,942.5053325856056,3.9301464154718843e-23,1.542296330717411e-42
10610.009544999999,942.5062209027448,3.93006211113137e-23,1.5422632474016017e-42
10609.999544999999,942.5071092215585,3.9299778047703673e-23,1.5422301632928983e-42
10609.989544999999,942.5079975420467,3.9298934963869157e-23,1.5421970783905308e-42
10609.979545,942.5088858642092,3.9298091859790724e-23,1.542163992693737e-42
10609.969545,942.5097741880464,3.929724873544846e-23,1.542130906201735e-42
10609.959545,942.5106625135581,3.929640559082317e-23,1.5420978189137724e-42
10609.949545,942.5115508407445,3.929556242589507e-23,1.542064730829072e-42
10609.939545,942.5124391696052,3.929471924064457e-23,1.542031641946865e-42
10609.929544999999,942.5133275001405,3.929387603505207e-23,1.5419985522663833e-42
10609.919544999999,942.5142158323503,3.9293032809097885e-23,1.5419654617868534e-42
10609.909544999999,942.5151041662346,3.929218956276242e-23,1.5419323705075066e-42
10609.899545,942.5159925017932,3.929134629602601e-23,1.5418992784275715e-42
10609.889545,942.5168808390267,3.929050300886846e-23,1.541866185546255e-42
10609.879545,942.5177691779346,3.9289659701270695e-23,1.541833091862809e-42
10609.869545,942.5186575185171,3.928881637321226e-23,1.541799997376431e-42
10609.859545,942.5195458607742,3.928797302467401e-23,1.541766902086369e-42
10609.849545,942.5204342047059,3.928712965563551e-23,1.5417338059918217e-42
10609.839544999999,942.521322550312,3.928628626607755e-23,1.5417007090920345e-42
10609.829544999999,942.5222108975928,3.928544285597955e-23,1.5416676113862008e-42
10609.819545,942.523099246548,3.928459942532235e-23,1.5416345128735677e-42
10609.809545,942.5239875971779,3.928375597408564e-23,1.541601413553339e-42
10609.799545,942.5248759494824,3.9282912502249355e-23,1.541568313424727e-42
10609.789545,942.5257643034615,3.9282069009793483e-23,1.5415352124869463e-42
10609.779545,942.5266526591153,3.928122549669877e-23,1.541502110739241e-42
10609.769545,942.5275410164435,3.92803819629442e-23,1.541469008180787e-42
10609.759544999999,942.5284293754464,3.927953840851056e-23,1.54143590481083e-42
10609.749544999999,942.529317736124,3.9278694833377305e-23,1.541402800628564e-42
10609.739544999999,942.530206098476,3.9277851237524686e-23,1.5413696956332138e-42
10609.729545,942.5310944625027,3.927700762093265e-23,1.5413365898239922e-42
10609.719545,942.5319828282039,3.9276163983580724e-23,1.5413034832000963e-42
10609.709545,942.53287119558,3.9275320325448756e-23,1.5412703757607348e-42
10609.699545,942.5337595646306,3.9274476646516945e-23,1.541237267505131e-42
10609.689545,942.5346479353558,3.92736329467647e-23,1.541204158432477e-42
10609.679544999999,942.5355363077557,3.927278922617224e-23,1.541171048541996e-42
10609.669544999999,942.5364246818303,3.927194548471903e-23,1.5411379378328826e-42
10609.659544999999,942.5373130575795,3.927110172238498e-23,1.5411048263043483e-42
10609.649545,942.5382014350032,3.927025793914967e-23,1.5410717139555915e-42
10609.639545,942.5390898141017,3.926941413499303e-23,1.541038600785825e-42
10609.629545,942.5399781948748,3.926857030989434e-23,1.5410054867942354e-42
10609.619545,942.5408665773227,3.926772646383369e-23,1.5409723719800418e-42
10609.609545,942.5417549614452,3.9266882596790183e-23,1.5409392563424232e-42
10609.599545,942.5426433472425,3.926603870874414e-23,1.5409061398806083e-42
10609.589544999999,942.5435317347143,3.926519479967456e-23,1.540873022593773e-42
10609.579544999999,942.544420123861,3.926435086956101e-23,1.5408399044811143e-42
10609.569545,942.545308514682,3.926350691838357e-23,1.540806785541852e-42
10609.559545,942.546196907178,3.9262662946121444e-23,1.540773665775169e-42
10609.549545,942.5470853013487,3.926181895275399e-23,1.5407405451802558e-42
10609.539545,942.547973697194,3.926097493826063e-23,1.540707423756304e-42
10609.529545,942.5488620947142,3.9260130902621105e-23,1.5406743015025196e-42
10609.519545,942.549750493909,3.9259286845814657e-23,1.5406411784180875e-42
10609.509544999999,942.5506388947786,3.9258442767820805e-23,1.540608054502204e-42
10609.499544999999,942.5515272973228,3.9257598668618853e-23,1.540574929754057e-42
10609.489544999999,942.5524157015418,3.92567545481882e-23,1.540541804172838e-42
10609.479545,942.5533041074353,3.9255910406508324e-23,1.5405086777577418e-42
10609.469545,942.5541925150038,3.9255066243558374e-23,1.54047555050795e-42
10609.459545,942.555080924247,3.9254222059317335e-23,1.540442422422638e-42
10609.449545,942.5559693351651,3.9253377853764954e-23,1.540409293501011e-42
10609.439545,942.5568577477577,3.925253362688037e-23,1.5403761637422504e-42
10609.429544999999,942.5577461620252,3.9251689378642676e-23,1.5403430331455358e-42
10609.419544999999,942.5586345779675,3.925084510903118e-23,1.5403099017100547e-42
10609.409544999999,942.5595229955845,3.92500008180251e-23,1.5402767694349922e-42
10609.399545,942.5604114148762,3.9249156505603555e-23,1.5402436363195285e-42
10609.389545,942.5612998358428,3.924831217174561e-23,1.5402105023628422e-42
10609.379545,942.5621882584841,3.924746781643043e-23,1.540177367564116e-42
10609.369545,942.5630766828002,3.924662343963695e-23,1.5401442319225224e-42
10609.359545,942.5639651087912,3.924577904134459e-23,1.5401110954372545e-42
10609.349545,942.5648535364569,3.924493462153215e-23,1.5400779581074802e-42
10609.339544999999,942.5657419657974,3.9244090180178587e-23,1.5400448199323735e-42
10609.329544999999,942.5666303968128,3.924324571726312e-23,1.5400116809111193e-42
10609.319545,942.5675188295028,3.92424012327647e-23,1.539978541042891e-42
10609.309545,942.5684072638678,3.924155672666205e-23,1.539945400326854e-42
10609.299545,942.5692956999076,3.9240712198934313e-23,1.53991225876219e-42
10609.289545,942.5701841376223,3.9239867649560355e-23,1.5398791163480693e-42
10609.279545,942.5710725770117,3.923902307851896e-23,1.5398459730836596e-42
10609.269545,942.571961018076,3.9238178485789247e-23,1.539812828968141e-42
10609.259544999999,942.5728494608152,3.923733387134975e-23,1.5397796840006715e-42
10609.249544999999,942.5737379052291,3.923648923517951e-23,1.539746538180429e-42
10609.239544999999,942.574626351318,3.923564457725728e-23,1.539713391506579e-42
10609.229545,942.5755147990815,3.923479989756191e-23,1.5396802439782912e-42
10609.219545,942.57640324852,3.9233955196071987e-23,1.5396470955947267e-42
10609.209545,942.5772916996334,3.9233110472766325e-23,1.5396139463550528e-42
10609.199545,942.5781801524217,3.9232265727623357e-23,1.5395807962584238e-42
10609.189545,942.5790686068849,3.9231420960622325e-23,1.5395476453040248e-42
10609.179544999999,942.5799570630229,3.9230576171741475e-23,1.5395144934910024e-42
10609.169544999999,942.5808455208359,3.9229731360959585e-23,1.5394813408185235e-42
10609.159544999999,942.5817339803236,3.922888652825541e-23,1.539448187285755e-42
10609.149545,942.5826224414861,3.9228041673607317e-23,1.5394150328918468e-42
10609.139545,942.5835109043238,3.922719679699414e-23,1.5393818776359693e-42
10609.129545,942.5843993688362,3.922635189839409e-23,1.539348721517267e-42
10609.119545,942.5852878350237,3.922550697778602e-23,1.5393155645349104e-42
10609.109545,942.586176302886,3.9224662035148245e-23,1.539282406688048e-42
10609.099545,942.5870647724232,3.9223817070459085e-23,1.5392492479758294e-42
10609.089544999999,942.5879532436354,3.922297208369754e-23,1.5392160883974302e-42
10609.079544999999,942.5888417165224,3.9222127074841605e-23,1.5391829279519873e-42
10609.069545,942.5897301910843,3.922128204386999e-23,1.539149766638665e-42
10609.059545,942.5906186673212,3.9220436990760664e-23,1.5391166044565985e-42
10609.049545,942.5915071452332,3.921959191549262e-23,1.539083441404964e-42
10609.039545,942.59239562482,3.92187468180436e-23,1.5390502774828872e-42
10609.029545,942.5932841060818,3.92179016983924e-23,1.5390171126895368e-42
10609.019545,942.5941725890185,3.9217056556516955e-23,1.5389839470240465e-42
10609.009544999999,942.5950610736302,3.9216211392395616e-23,1.5389507804855668e-42
10608.999544999999,942.5959495599169,3.9215366206007034e-23,1.53891761307326e-42
10608.989544999999,942.5968380478785,3.921452099732921e-23,1.5388844447862627e-42
10608.979545,942.597726537515,3.9213675766340245e-23,1.5388512756237155e-42
10608.969545,942.5986150288265,3.921283051301869e-23,1.5388181055847766e-42
10608.959545,942.5995035218131,3.921198523734222e-23,1.5387849346685702e-42
10608.949545,942.6003920164746,3.921113993928908e-23,1.5387517628742425e-42
10608.939545,942.6012805128112,3.921029461883782e-23,1.5387185902009516e-42
10608.929544999999,942.6021690108228,3.9209449275966255e-23,1.538685416647827e-42
10608.919544999999,942.6030575105093,3.920860391065239e-23,1.5386522422140056e-42
10608.909544999999,942.6039460118709,3.9207758522874544e-23,1.538619066898636e-42
10608.899545,942.6048345149072,3.920691311261072e-23,1.538585890700856e-42
10608.889545,942.6057230196188,3.920606767983865e-23,1.5385527136197912e-42
10608.879545,942.6066115260054,3.920522222453696e-23,1.5385195356546026e-42
10608.869545,942.607500034067,3.920437674668268e-23,1.5384863568043893e-42
10608.859545,942.6083885438037,3.9203531246254536e-23,1.538453177068316e-42
10608.849545,942.6092770552154,3.9202685723230057e-23,1.538419996445501e-42
10608.839544999999,942.6101655683021,3.92018401775875e-23,1.5383868149350913e-42
10608.829544999999,942.6110540830639,3.920099460930459e-23,1.5383536325362125e-42
10608.819544999998,942.6119425995007,3.9200149018359074e-23,1.5383204492479912e-42
10608.809545,942.6128311176125,3.9199303404729035e-23,1.538287265069568e-42
10608.799545,942.6137196373994,3.919845776839225e-23,1.5382540800000698e-42
10608.789545,942.6146081588614,3.9197612109326216e-23,1.5382208940386144e-42
10608.779545,942.6154966819985,3.9196766427509106e-23,1.5381877071843448e-42
10608.769545,942.6163852068106,3.919592072291838e-23,1.5381545194363767e-42
10608.759544999999,942.6172737332978,3.919507499553201e-23,1.5381213307938454e-42
10608.749544999999,942.6181622614602,3.91942292453276e-23,1.5380881412558723e-42
10608.739544999999,942.6190507912975,3.919338347228291e-23,1.5380549508215842e-42
10608.729545,942.6199393228098,3.9192537676375503e-23,1.538021759490101e-42
10608.719545,942.6208278559974,3.9191691857583156e-23,1.5379885672605508e-42
10608.709545,942.6217163908601,3.919084601588328e-23,1.537955374132047e-42
10608.699545,942.6226049273979,3.9190000151253625e-23,1.5379221801037158e-42
10608.689545,942.6234934656107,3.9189154263672013e-23,1.5378889851746878e-42
10608.679544999999,942.6243820054988,3.918830835311541e-23,1.5378557893440583e-42
10608.669544999999,942.6252705470619,3.9187462419561866e-23,1.5378225926109664e-42
10608.659544999999,942.6261590903001,3.918661646298891e-23,1.5377893949745303e-42
